,id,sensor_id,data,time_stamp
1068,1069,1,20.1,2021-11-10 20:19:08.110000
1069,1070,1,19.9,2021-11-10 20:46:35.394000
1070,1071,1,19.8,2021-11-10 21:11:16.804000
1071,1072,1,19.6,2021-11-10 21:52:42.136000
1072,1073,1,19.5,2021-11-10 22:14:00.399000
1073,1074,1,19.3,2021-11-10 22:47:50.747000
1074,1075,1,19.2,2021-11-10 23:10:23.455000
1075,1076,1,19.1,2021-11-10 23:33:45.276000
1076,1077,1,18.9,2021-11-11 00:04:48.249000
1077,1078,1,18.9,2021-11-11 00:30:48.134000
1078,1079,1,18.8,2021-11-11 00:58:15.662000
1079,1080,1,18.6,2021-11-11 01:23:16.268000
1080,1081,1,18.5,2021-11-11 01:55:40.081000
1081,1082,1,18.8,2021-11-11 02:39:26.999000
1082,1083,1,19.3,2021-11-11 03:09:50.864000
1083,1084,1,19.5,2021-11-11 03:37:18.397000
1084,1085,1,19.6,2021-11-11 04:00:36.229000
1085,1086,1,19.8,2021-11-11 04:33:41.588000
1086,1087,1,19.8,2021-11-11 04:56:11.148000
1087,1088,1,20.0,2021-11-11 05:54:49.419000
1088,1089,1,20.1,2021-11-11 06:35:44.328000
1089,1090,1,20.1,2021-11-11 06:57:51.089000
1090,1091,1,20.2,2021-11-11 07:26:33.459000
1091,1092,1,20.2,2021-11-11 07:50:10.688000
1092,1093,1,20.2,2021-11-11 08:12:24.447000
1093,1094,1,20.3,2021-11-11 08:47:27.106000
1094,1095,1,20.3,2021-11-11 09:17:18.489000
1095,1096,1,20.3,2021-11-11 09:39:58.942000
1096,1097,1,20.3,2021-11-11 10:08:36.782000
1097,1098,1,20.3,2021-11-11 10:50:57.776000
1098,1099,1,20.3,2021-11-11 11:14:49.191000
1099,1100,1,20.3,2021-11-11 12:10:03.892000
1100,1101,1,20.3,2021-11-11 12:37:43.367000
1101,1102,1,20.4,2021-11-11 13:01:37.052000
1102,1103,1,20.4,2021-11-11 13:45:03.757000
1103,1104,1,20.4,2021-11-11 14:11:16.941000
1104,1105,1,20.4,2021-11-11 14:34:19.030000
1105,1106,1,20.4,2021-11-11 15:20:42.998000
1106,1107,1,20.4,2021-11-11 15:45:48.033000
1107,1108,1,20.4,2021-11-11 16:15:54.554000
1108,1109,1,20.4,2021-11-11 16:41:15.809000
1109,1110,1,20.4,2021-11-11 17:04:41.682000
1110,1111,1,20.4,2021-11-11 17:37:33.764000
1111,1112,1,20.4,2021-11-11 18:55:49.192000
1112,1113,1,20.3,2021-11-11 19:25:08.376000
1113,1114,1,20.3,2021-11-11 19:48:37.663000
1114,1115,1,20.2,2021-11-11 20:11:52.848000
1115,1116,1,20.0,2021-11-11 20:33:49.054000
1116,1117,1,20.0,2021-11-11 20:55:05.519000
1117,1118,1,19.9,2021-11-11 21:19:54.614000
1118,1119,1,19.8,2021-11-11 21:43:27.837000
1119,1120,1,19.7,2021-11-11 22:10:31.288000
1120,1121,1,19.5,2021-11-11 22:33:14.629000
1121,1122,1,19.5,2021-11-11 22:56:01.516000
1122,1123,1,19.4,2021-11-11 23:23:52.860000
1123,1124,1,19.3,2021-11-11 23:49:44.215000
1124,1125,1,19.2,2021-11-12 00:14:44.346000
1125,1126,1,19.1,2021-11-12 00:39:51.596000
1126,1127,1,18.9,2021-11-12 01:36:27.830000
1127,1128,1,18.8,2021-11-12 02:08:22.888000
1128,1129,1,19.0,2021-11-12 02:42:57.878000
1129,1130,1,19.5,2021-11-12 03:06:22.011000
1130,1131,1,19.6,2021-11-12 03:28:56.989000
1131,1132,1,19.7,2021-11-12 03:55:26.090000
1132,1133,1,19.8,2021-11-12 04:18:01.274000
1133,1134,1,19.9,2021-11-12 04:46:20.299000
1134,1135,1,20.0,2021-11-12 05:10:08.409000
1135,1136,1,20.0,2021-11-12 05:36:00.067000
1136,1137,1,20.1,2021-11-12 06:15:39.732000
1137,1138,1,20.2,2021-11-12 06:42:27.913000
1138,1139,1,20.2,2021-11-12 07:16:55.007000
1139,1140,1,20.0,2021-11-12 07:39:32.481000
1140,1141,1,20.0,2021-11-12 08:23:12.659000
1141,1142,1,19.9,2021-11-12 08:53:09.538000
1142,1143,1,19.7,2021-11-12 09:18:23.019000
1143,1144,1,19.6,2021-11-12 09:47:48.570000
1144,1145,1,19.5,2021-11-12 10:22:52.757000
1145,1146,1,19.5,2021-11-12 11:15:23.560000
1146,1147,1,19.5,2021-11-12 11:40:53.720000
1147,1148,1,19.6,2021-11-12 12:03:35.582000
1148,1149,1,19.6,2021-11-12 12:28:51.797000
1149,1150,1,19.7,2021-11-12 12:53:26.855000
1150,1151,1,19.7,2021-11-12 13:22:06.328000
1151,1152,1,19.6,2021-11-12 13:52:46.017000
1152,1153,1,19.6,2021-11-12 14:17:40.286000
1153,1154,1,19.6,2021-11-12 14:43:20.791000
1154,1155,1,19.6,2021-11-12 15:14:11.857000
1155,1156,1,19.6,2021-11-12 15:38:08.026000
1156,1157,1,19.6,2021-11-12 15:59:34.971000
1157,1158,1,19.7,2021-11-12 16:25:20.368000
1158,1159,1,19.7,2021-11-12 16:50:57.811000
1159,1160,1,19.7,2021-11-12 17:13:52.368000
1160,1161,1,19.7,2021-11-12 17:37:58.165000
1161,1162,1,19.7,2021-11-12 18:03:12.460000
1162,1163,1,19.7,2021-11-12 18:26:03.986000
1163,1164,1,19.6,2021-11-12 19:05:59.927000
1164,1165,1,19.5,2021-11-12 19:29:48.548000
1165,1166,1,19.4,2021-11-12 19:56:27.952000
1166,1167,1,19.4,2021-11-12 20:19:20.606000
1167,1168,1,19.2,2021-11-12 20:48:32.546000
1168,1169,1,19.1,2021-11-12 21:17:40.938000
1169,1170,1,18.9,2021-11-12 21:47:11.026000
1170,1171,1,18.8,2021-11-12 22:19:48.362000
1171,1172,1,18.7,2021-11-12 22:44:50.155000
1172,1173,1,18.6,2021-11-12 23:11:28.782000
1173,1174,1,18.5,2021-11-12 23:39:10.680000
1174,1175,1,18.3,2021-11-13 00:01:07.397000
1175,1176,1,18.3,2021-11-13 00:25:38.626000
1176,1177,1,18.3,2021-11-13 00:48:40.526000
1177,1178,1,18.2,2021-11-13 01:13:41.118000
1178,1179,1,18.1,2021-11-13 01:40:52.758000
1179,1180,1,18.0,2021-11-13 02:06:51.217000
1180,1181,1,18.0,2021-11-13 02:29:39.215000
1181,1182,1,18.0,2021-11-13 02:53:11.693000
1182,1183,1,17.9,2021-11-13 03:16:08.298000
1183,1184,1,17.9,2021-11-13 03:39:57.316000
1184,1185,1,17.8,2021-11-13 04:06:30.047000
1185,1186,1,17.8,2021-11-13 04:29:42.162000
1186,1187,1,17.8,2021-11-13 04:52:11.954000
1187,1188,1,17.7,2021-11-13 05:16:01.207000
1188,1189,1,17.7,2021-11-13 05:41:49.856000
1189,1190,1,17.6,2021-11-13 06:09:48.619000
1190,1191,1,17.6,2021-11-13 06:36:12.676000
1191,1192,1,17.6,2021-11-13 07:03:11.046000
1192,1193,1,17.5,2021-11-13 07:33:52.398000
1193,1194,1,17.5,2021-11-13 07:56:02.541000
1194,1195,1,17.5,2021-11-13 08:20:40.918000
1195,1196,1,17.4,2021-11-13 08:44:41.813000
1196,1197,1,17.4,2021-11-13 09:10:15.307000
1197,1198,1,17.3,2021-11-13 09:33:28.612000
1198,1199,1,17.3,2021-11-13 10:02:14.900000
1199,1200,1,17.3,2021-11-13 10:31:46.964000
1200,1201,1,17.3,2021-11-13 11:07:19.716000
1201,1202,1,17.2,2021-11-13 11:37:06.298000
1202,1203,1,17.2,2021-11-13 12:01:06.292000
1203,1204,1,17.2,2021-11-13 12:28:59.880000
1204,1205,1,17.2,2021-11-13 12:53:24.149000
1205,1206,1,17.2,2021-11-13 13:17:44.840000
1206,1207,1,17.2,2021-11-13 13:41:33.409000
1207,1208,1,17.2,2021-11-13 14:05:49.350000
1208,1209,1,17.2,2021-11-13 14:29:26.019000
1209,1210,1,17.2,2021-11-13 15:08:31.117000
1210,1211,1,17.1,2021-11-13 15:31:27.201000
1211,1212,1,17.1,2021-11-13 15:54:56.617000
1212,1213,1,17.1,2021-11-13 16:24:42.568000
1213,1214,1,17.1,2021-11-13 16:57:36.550000
1214,1215,1,17.1,2021-11-13 17:21:59.589000
1215,1216,1,17.0,2021-11-13 17:45:55.751000
1216,1217,1,17.0,2021-11-13 18:09:44.641000
1217,1218,1,17.0,2021-11-13 18:36:20.650000
1218,1219,1,16.9,2021-11-13 19:04:16.805000
1219,1220,1,16.9,2021-11-13 19:29:16.766000
1220,1221,1,16.9,2021-11-13 19:51:56.919000
1221,1222,1,16.9,2021-11-13 20:17:55.907000
1222,1223,1,16.8,2021-11-13 20:48:02.568000
1223,1224,1,16.8,2021-11-13 21:22:09.318000
1224,1225,1,16.7,2021-11-13 21:56:20.060000
1225,1226,1,16.7,2021-11-13 22:21:18.827000
1226,1227,1,16.7,2021-11-13 22:48:50.810000
1227,1228,1,16.7,2021-11-13 23:12:20.614000
1228,1229,1,16.6,2021-11-13 23:35:23.001000
1229,1230,1,16.6,2021-11-13 23:58:38.202000
1230,1231,1,16.6,2021-11-14 00:22:21.704000
1231,1232,1,16.6,2021-11-14 00:44:48.128000
1232,1233,1,16.5,2021-11-14 01:07:31.287000
1233,1234,1,16.5,2021-11-14 01:33:57.564000
1234,1235,1,16.4,2021-11-14 02:02:35.431000
1235,1236,1,16.4,2021-11-14 02:25:25.049000
1236,1237,1,16.3,2021-11-14 02:50:34.498000
1237,1238,1,16.4,2021-11-14 03:15:44.523000
1238,1239,1,16.4,2021-11-14 03:39:25.567000
1239,1240,1,16.3,2021-11-14 04:17:48.861000
1240,1241,1,16.3,2021-11-14 04:39:41.810000
1241,1242,1,16.2,2021-11-14 05:02:22.896000
1242,1243,1,16.2,2021-11-14 05:33:12.613000
1243,1244,1,16.2,2021-11-14 05:55:46.416000
1244,1245,1,16.2,2021-11-14 06:18:59.297000
1245,1246,1,16.2,2021-11-14 06:42:37.015000
1246,1247,1,16.2,2021-11-14 07:19:31.639000
1247,1248,1,16.1,2021-11-14 07:42:49.233000
1248,1249,1,16.1,2021-11-14 08:05:58.324000
1249,1250,1,16.0,2021-11-14 08:32:25.931000
1250,1251,1,16.0,2021-11-14 08:57:48.886000
1251,1252,1,16.0,2021-11-14 09:22:55.634000
1252,1253,1,16.0,2021-11-14 09:44:29.667000
1253,1254,1,16.0,2021-11-14 10:09:50.030000
1254,1255,1,16.0,2021-11-14 10:34:43.004000
1255,1256,1,16.0,2021-11-14 10:57:20.244000
1256,1257,1,16.0,2021-11-14 11:27:41.933000
1257,1258,1,15.9,2021-11-14 11:50:06.693000
1258,1259,1,16.0,2021-11-14 12:13:46.158000
1259,1260,1,15.9,2021-11-14 12:44:45.679000
1260,1261,1,15.9,2021-11-14 13:07:06.002000
1261,1262,1,15.9,2021-11-14 13:52:12.642000
1262,1263,1,16.0,2021-11-14 14:16:41.335000
1263,1264,1,16.8,2021-11-14 14:40:22.311000
1264,1265,1,17.5,2021-11-14 15:14:38.561000
1265,1266,1,18.0,2021-11-14 15:47:55.144000
1266,1267,1,18.2,2021-11-14 16:17:23.062000
1267,1268,1,18.2,2021-11-14 16:44:51.414000
1268,1269,1,18.1,2021-11-14 17:12:55.628000
1269,1270,1,18.0,2021-11-14 17:37:13.117000
1270,1271,1,17.9,2021-11-14 18:00:11.258000
1271,1272,1,17.7,2021-11-14 18:36:09.420000
1272,1273,1,17.6,2021-11-14 19:03:05.930000
1273,1274,1,17.5,2021-11-14 19:27:34.493000
1274,1275,1,17.3,2021-11-14 19:50:52.442000
1275,1276,1,17.2,2021-11-14 20:17:10.863000
1276,1277,1,17.1,2021-11-14 20:40:57.928000
1277,1278,1,17.0,2021-11-14 21:04:05.768000
1278,1279,1,16.9,2021-11-14 21:40:44.332000
1279,1280,1,16.8,2021-11-14 22:04:45.942000
1280,1281,1,16.7,2021-11-14 22:29:08.573000
1281,1282,1,16.7,2021-11-14 22:52:28.247000
1282,1283,1,16.6,2021-11-14 23:15:34.024000
1283,1284,1,16.5,2021-11-14 23:45:55.612000
1284,1285,1,16.5,2021-11-15 00:11:36.713000
1285,1286,1,16.4,2021-11-15 00:34:49.019000
1286,1287,1,16.3,2021-11-15 00:59:55.699000
1287,1288,1,16.3,2021-11-15 01:26:56.365000
1288,1289,1,16.2,2021-11-15 01:55:28.468000
1289,1290,1,16.2,2021-11-15 02:18:55.028000
1290,1291,1,16.5,2021-11-15 02:49:48.461000
1291,1292,1,17.2,2021-11-15 03:15:33.570000
1292,1293,1,17.5,2021-11-15 03:44:33.317000
1293,1294,1,18.0,2021-11-15 04:09:13.501000
1294,1295,1,18.3,2021-11-15 04:39:03.058000
1295,1296,1,18.5,2021-11-15 05:11:56.237000
1296,1297,1,18.7,2021-11-15 05:33:57.796000
1297,1298,1,18.7,2021-11-15 05:58:06.221000
1298,1299,1,18.9,2021-11-15 06:25:09.377000
1299,1300,1,19.0,2021-11-15 06:53:24.859000
1300,1301,1,19.1,2021-11-15 07:23:42.470000
1301,1302,1,19.1,2021-11-15 07:54:23.638000
1302,1303,1,19.1,2021-11-15 08:24:28.740000
1303,1304,1,19.0,2021-11-15 08:49:13.224000
1304,1305,1,19.0,2021-11-15 09:20:25.565000
1305,1306,1,19.0,2021-11-15 09:46:29.748000
1306,1307,1,19.0,2021-11-15 10:13:23.075000
1307,1308,1,19.2,2021-11-15 10:38:19.024000
1308,1309,1,19.4,2021-11-15 11:01:46.455000
1309,1310,1,19.5,2021-11-15 11:23:55.221000
1310,1311,1,19.6,2021-11-15 11:48:36.330000
1311,1312,1,19.6,2021-11-15 12:11:10.407000
1312,1313,1,19.6,2021-11-15 12:33:28.739000
1313,1314,1,19.7,2021-11-15 12:56:24.569000
1314,1315,1,19.8,2021-11-15 13:21:36.977000
1315,1316,1,19.8,2021-11-15 13:45:45.998000
1316,1317,1,19.9,2021-11-15 14:16:21.890000
1317,1318,1,20.0,2021-11-15 14:45:00.822000
1318,1319,1,20.0,2021-11-15 15:17:56.279000
1319,1320,1,20.1,2021-11-15 15:39:24.879000
1320,1321,1,20.1,2021-11-15 16:02:52.083000
1321,1322,1,20.1,2021-11-15 16:25:23.334000
1322,1323,1,20.2,2021-11-15 17:01:14.374000
1323,1324,1,20.1,2021-11-15 17:25:47.901000
1324,1325,1,20.2,2021-11-15 17:53:47.423000
1325,1326,1,20.3,2021-11-15 18:18:14.428000
1326,1327,1,20.3,2021-11-15 18:46:39.982000
1327,1328,1,20.1,2021-11-15 19:13:23.286000
1328,1329,1,19.9,2021-11-15 19:41:21.545000
1329,1330,1,19.6,2021-11-15 20:11:05.564000
1330,1331,1,19.3,2021-11-15 20:41:05.134000
1331,1332,1,19.1,2021-11-15 21:07:36.186000
1332,1333,1,18.9,2021-11-15 21:32:56.139000
1333,1334,1,18.5,2021-11-15 22:24:05.678000
1334,1335,1,18.3,2021-11-15 22:52:22.110000
1335,1336,1,18.2,2021-11-15 23:23:07.432000
1336,1337,1,18.1,2021-11-15 23:45:48.894000
1337,1338,1,18.0,2021-11-16 00:13:42.322000
1338,1339,1,17.7,2021-11-16 00:50:50.845000
1339,1340,1,17.7,2021-11-16 01:13:28.222000
1340,1341,1,17.5,2021-11-16 01:40:45.635000
1341,1342,1,17.4,2021-11-16 02:08:28.165000
1342,1343,1,17.7,2021-11-16 02:42:21.096000
1343,1344,1,18.3,2021-11-16 03:05:40.320000
1344,1345,1,18.8,2021-11-16 03:34:24.182000
1345,1346,1,19.2,2021-11-16 04:01:46.178000
1346,1347,1,19.4,2021-11-16 04:24:22.194000
1347,1348,1,19.5,2021-11-16 04:46:07.965000
1348,1349,1,19.9,2021-11-16 05:07:46.185000
1349,1350,1,20.2,2021-11-16 05:39:33.160000
1350,1351,1,20.4,2021-11-16 06:06:12.167000
1351,1352,1,20.6,2021-11-16 06:34:43.274000
1352,1353,1,20.6,2021-11-16 06:58:06.677000
1353,1354,1,20.7,2021-11-16 07:26:02.594000
1354,1355,1,20.6,2021-11-16 07:49:13.386000
1355,1356,1,20.6,2021-11-16 08:23:15.917000
1356,1357,1,20.5,2021-11-16 08:46:39.357000
1357,1358,1,20.4,2021-11-16 09:07:58.229000
1358,1359,1,20.4,2021-11-16 09:31:21.672000
1359,1360,1,20.4,2021-11-16 09:58:42.634000
1360,1361,1,20.4,2021-11-16 10:22:49.138000
1361,1362,1,20.3,2021-11-16 10:50:47.954000
1362,1363,1,20.3,2021-11-16 11:15:22.448000
1363,1364,1,20.2,2021-11-16 11:42:05.753000
1364,1365,1,20.2,2021-11-16 12:16:09.247000
1365,1366,1,20.1,2021-11-16 12:42:12.281000
1366,1367,1,20.1,2021-11-16 13:05:35.821000
1367,1368,1,20.1,2021-11-16 13:30:12.464000
1368,1369,1,20.1,2021-11-16 14:06:11.681000
1369,1370,1,20.1,2021-11-16 14:49:49.972000
1370,1371,1,20.1,2021-11-16 15:16:49.137000
1371,1372,1,20.2,2021-11-16 15:51:19.815000
1372,1373,1,20.2,2021-11-16 16:20:50.826000
1373,1374,1,20.2,2021-11-16 16:42:35.474000
1374,1375,1,20.2,2021-11-16 17:18:03.872000
1375,1376,1,20.3,2021-11-16 17:40:37.499000
1376,1377,1,20.4,2021-11-16 18:19:33.325000
1377,1378,1,20.4,2021-11-16 18:53:38.022000
1378,1379,1,20.3,2021-11-16 19:18:52.409000
1379,1380,1,20.1,2021-11-16 19:45:42.686000
1380,1381,1,19.8,2021-11-16 20:12:38.974000
1381,1382,1,19.5,2021-11-16 20:36:08.697000
1382,1383,1,19.3,2021-11-16 21:03:04.305000
1383,1384,1,19.2,2021-11-16 21:25:59.302000
1384,1385,1,19.0,2021-11-16 21:56:04.665000
1385,1386,1,18.9,2021-11-16 22:20:06.362000
1386,1387,1,18.8,2021-11-16 22:44:40.488000
1387,1388,1,18.5,2021-11-16 23:11:46.596000
1388,1389,1,18.3,2021-11-16 23:36:12.278000
1389,1390,1,18.2,2021-11-16 23:59:59.326000
1390,1391,1,18.1,2021-11-17 00:22:15.020000
1391,1392,1,18.0,2021-11-17 00:54:38.930000
1392,1393,1,17.9,2021-11-17 01:21:46.229000
1393,1394,1,17.8,2021-11-17 01:48:17.626000
1394,1395,1,17.7,2021-11-17 02:16:46.846000
1395,1396,1,17.6,2021-11-17 02:48:35.008000
1396,1397,1,17.5,2021-11-17 03:11:21.690000
1397,1398,1,17.5,2021-11-17 03:43:28.384000
1398,1399,1,18.2,2021-11-17 04:07:32.152000
1399,1400,1,18.4,2021-11-17 04:43:18.267000
1400,1401,1,19.1,2021-11-17 05:05:33.071000
1401,1402,1,19.5,2021-11-17 05:31:04.286000
1402,1403,1,19.7,2021-11-17 05:54:27.036000
1403,1404,1,19.9,2021-11-17 06:18:29.852000
1404,1405,1,20.2,2021-11-17 06:44:49.241000
1405,1406,1,20.3,2021-11-17 07:11:42.705000
1406,1407,1,20.5,2021-11-17 07:41:32.168000
1407,1408,1,20.6,2021-11-17 08:17:34.919000
1408,1409,1,20.7,2021-11-17 08:51:30.715000
1409,1410,1,20.8,2021-11-17 09:23:25.267000
1410,1411,1,20.8,2021-11-17 09:53:45.197000
1411,1412,1,20.8,2021-11-17 10:23:01.033000
1412,1413,1,20.8,2021-11-17 10:48:38.431000
1413,1414,1,20.8,2021-11-17 11:16:56.698000
1414,1415,1,20.8,2021-11-17 11:38:23.942000
1415,1416,1,20.7,2021-11-17 12:04:16.619000
1416,1417,1,20.7,2021-11-17 12:28:07.326000
1417,1418,1,20.8,2021-11-17 12:54:30.092000
1418,1419,1,20.8,2021-11-17 13:17:44.830000
1419,1420,1,20.9,2021-11-17 13:41:29.685000
1420,1421,1,21.0,2021-11-17 14:04:23.996000
1421,1422,1,21.0,2021-11-17 14:27:15.269000
1422,1423,1,21.0,2021-11-17 14:54:55.408000
1423,1424,1,21.0,2021-11-17 15:30:16.244000
1424,1425,1,21.0,2021-11-17 15:54:41.818000
1425,1426,1,21.1,2021-11-17 16:19:44.647000
1426,1427,1,21.1,2021-11-17 16:42:46.790000
1427,1428,1,21.2,2021-11-17 17:09:14.970000
1428,1429,1,21.2,2021-11-17 17:31:58.447000
1429,1430,1,21.3,2021-11-17 17:55:27.656000
1430,1431,1,21.3,2021-11-17 18:27:35.373000
1431,1432,1,21.3,2021-11-17 18:50:11.460000
1432,1433,1,21.1,2021-11-17 19:19:04.533000
1433,1434,1,20.8,2021-11-17 19:47:22.659000
1434,1435,1,20.6,2021-11-17 20:17:04.618000
1435,1436,1,20.2,2021-11-17 20:52:58.427000
1436,1437,1,20.2,2021-11-17 21:14:25.324000
1437,1438,1,19.9,2021-11-17 21:36:53.184000
1438,1439,1,19.8,2021-11-17 22:00:20.567000
1439,1440,1,19.6,2021-11-17 22:34:47.433000
1440,1441,1,19.3,2021-11-17 23:02:55.874000
1441,1442,1,19.2,2021-11-17 23:26:24.194000
1442,1443,1,19.2,2021-11-17 23:50:31.584000
1443,1444,1,19.0,2021-11-18 00:14:01.012000
1444,1445,1,19.0,2021-11-18 00:48:46.109000
1445,1446,1,18.7,2021-11-18 01:11:22.960000
1446,1447,1,18.6,2021-11-18 01:39:50.520000
1447,1448,1,18.4,2021-11-18 02:18:04.203000
1448,1449,1,19.0,2021-11-18 02:53:50.673000
1449,1450,1,19.5,2021-11-18 03:25:46.174000
1450,1451,1,19.7,2021-11-18 03:48:30.271000
1451,1452,1,20.1,2021-11-18 04:15:03.276000
1452,1453,1,20.4,2021-11-18 04:43:15.709000
1453,1454,1,20.8,2021-11-18 05:10:45.357000
1454,1455,1,21.0,2021-11-18 05:42:01.325000
1455,1456,1,21.2,2021-11-18 06:12:05.944000
1456,1457,1,21.3,2021-11-18 06:42:09.076000
1457,1458,1,21.3,2021-11-18 07:04:44.492000
1458,1459,1,21.3,2021-11-18 07:27:29.564000
1459,1460,1,21.2,2021-11-18 07:54:28.191000
1460,1461,1,21.4,2021-11-18 08:23:34.802000
1461,1462,1,21.4,2021-11-18 08:53:57.591000
1462,1463,1,21.4,2021-11-18 09:15:01.183000
1463,1464,1,21.4,2021-11-18 09:39:06.106000
1464,1465,1,21.4,2021-11-18 10:04:47.947000
1465,1466,1,21.4,2021-11-18 10:27:34.281000
1466,1467,1,21.5,2021-11-18 10:50:16.203000
1467,1468,1,21.5,2021-11-18 11:24:25.308000
1468,1469,1,21.5,2021-11-18 11:47:22.714000
1469,1470,1,21.5,2021-11-18 12:10:42.706000
1470,1471,1,21.4,2021-11-18 12:33:21.734000
1471,1472,1,21.4,2021-11-18 12:57:49.218000
1472,1473,1,21.3,2021-11-18 13:29:02.190000
1473,1474,1,21.3,2021-11-18 13:59:07.872000
1474,1475,1,21.2,2021-11-18 14:22:00.022000
1475,1476,1,21.2,2021-11-18 14:48:26.574000
1476,1477,1,21.1,2021-11-18 15:11:08.131000
1477,1478,1,21.1,2021-11-18 15:40:24.422000
1478,1479,1,21.0,2021-11-18 16:06:07.915000
1479,1480,1,20.9,2021-11-18 16:35:27.603000
1480,1481,1,20.9,2021-11-18 17:04:10.576000
1481,1482,1,20.9,2021-11-18 17:33:16.849000
1482,1483,1,20.8,2021-11-18 18:12:11.998000
1483,1484,1,20.9,2021-11-18 18:36:11.401000
1484,1485,1,20.7,2021-11-18 19:03:53.339000
1485,1486,1,20.6,2021-11-18 19:29:26.120000
1486,1487,1,20.5,2021-11-18 19:54:53.194000
1487,1488,1,20.3,2021-11-18 20:27:20.696000
1488,1489,1,20.1,2021-11-18 20:54:28.642000
1489,1490,1,20.0,2021-11-18 21:22:07.945000
1490,1491,1,19.9,2021-11-18 21:46:56.106000
1491,1492,1,19.8,2021-11-18 22:16:36.765000
1492,1493,1,19.6,2021-11-18 22:48:08.665000
1493,1494,1,19.5,2021-11-18 23:14:51.827000
1494,1495,1,19.4,2021-11-18 23:37:38.693000
1495,1496,1,19.3,2021-11-19 00:00:18.485000
1496,1497,1,19.2,2021-11-19 00:34:40.357000
1497,1498,1,19.1,2021-11-19 00:57:18.670000
1498,1499,1,19.0,2021-11-19 01:27:36.683000
1499,1500,1,18.9,2021-11-19 01:54:18.935000
1500,1501,1,18.9,2021-11-19 02:20:47.871000
1501,1502,1,19.2,2021-11-19 02:49:09.697000
1502,1503,1,19.7,2021-11-19 03:14:47.365000
1503,1504,1,20.0,2021-11-19 03:43:33.977000
1504,1505,1,20.3,2021-11-19 04:05:29.074000
1505,1506,1,20.5,2021-11-19 04:31:17.756000
1506,1507,1,20.6,2021-11-19 04:54:00.742000
1507,1508,1,20.7,2021-11-19 05:20:38.217000
1508,1509,1,20.7,2021-11-19 05:44:39.148000
1509,1510,1,20.8,2021-11-19 06:12:11.705000
1510,1511,1,20.9,2021-11-19 06:36:00.902000
1511,1512,1,21.0,2021-11-19 07:04:42.452000
1512,1513,1,21.0,2021-11-19 07:27:24.802000
1513,1514,1,21.1,2021-11-19 07:54:26.207000
1514,1515,1,21.2,2021-11-19 08:24:56.783000
1515,1516,1,21.1,2021-11-19 08:49:28.418000
1516,1517,1,21.1,2021-11-19 09:11:45.634000
1517,1518,1,21.0,2021-11-19 09:40:53.312000
1518,1519,1,21.0,2021-11-19 10:03:25.727000
1519,1520,1,21.0,2021-11-19 10:26:14.703000
1520,1521,1,20.9,2021-11-19 11:00:57.746000
1521,1522,1,20.8,2021-11-19 11:30:14.141000
1522,1523,1,20.6,2021-11-19 12:03:25.520000
1523,1524,1,20.6,2021-11-19 12:28:44.887000
1524,1525,1,20.5,2021-11-19 13:02:55.188000
1525,1526,1,20.6,2021-11-19 13:25:15.714000
1526,1527,1,20.4,2021-11-19 13:54:48.723000
1527,1528,1,20.4,2021-11-19 14:17:44.770000
1528,1529,1,20.4,2021-11-19 14:49:27.058000
1529,1530,1,20.3,2021-11-19 15:13:10.241000
1530,1531,1,20.3,2021-11-19 15:37:59.536000
1531,1532,1,20.3,2021-11-19 16:00:34.786000
1532,1533,1,20.3,2021-11-19 16:26:04.353000
1533,1534,1,20.3,2021-11-19 16:54:45.432000
1534,1535,1,20.4,2021-11-19 17:23:52.194000
1535,1536,1,20.4,2021-11-19 17:46:10.433000
1536,1537,1,20.4,2021-11-19 18:09:11.879000
1537,1538,1,20.4,2021-11-19 18:37:01.546000
1538,1539,1,20.4,2021-11-19 19:04:58.968000
1539,1540,1,20.3,2021-11-19 19:35:09.361000
1540,1541,1,20.2,2021-11-19 20:01:53.613000
1541,1542,1,20.0,2021-11-19 20:41:28.068000
1542,1543,1,19.9,2021-11-19 21:08:46.169000
1543,1544,1,19.8,2021-11-19 21:41:52.316000
1544,1545,1,19.7,2021-11-19 22:06:06.108000
1545,1546,1,19.6,2021-11-19 22:32:47.366000
1546,1547,1,19.5,2021-11-19 22:57:58.141000
1547,1548,1,19.4,2021-11-19 23:26:30.314000
1548,1549,1,19.3,2021-11-20 00:08:05.148000
1549,1550,1,19.2,2021-11-20 00:36:10.332000
1550,1551,1,19.1,2021-11-20 00:59:20.774000
1551,1552,1,19.1,2021-11-20 01:21:48.806000
1552,1553,1,19.0,2021-11-20 01:46:22.619000
1553,1554,1,19.0,2021-11-20 02:11:47.158000
1554,1555,1,18.9,2021-11-20 02:38:35.374000
1555,1556,1,18.8,2021-11-20 03:06:44.480000
1556,1557,1,18.8,2021-11-20 03:29:44.944000
1557,1558,1,18.7,2021-11-20 03:52:34.989000
1558,1559,1,18.6,2021-11-20 04:23:46.632000
1559,1560,1,18.6,2021-11-20 04:47:31.536000
1560,1561,1,18.6,2021-11-20 05:18:49.389000
1561,1562,1,18.5,2021-11-20 05:44:43.917000
1562,1563,1,18.4,2021-11-20 06:11:59.895000
1563,1564,1,18.4,2021-11-20 06:35:28.695000
1564,1565,1,18.3,2021-11-20 07:06:42.384000
1565,1566,1,18.3,2021-11-20 07:27:53.798000
1566,1567,1,18.2,2021-11-20 07:52:11.136000
