id,sensor_id,data,time_stamp
5278,'7',10.0,'2021-10-28T04:58:09.765499+02'
5279,'7',9.8,'2021-10-28T05:21:00.682989+02'
5280,'7',9.8,'2021-10-28T05:43:36.699388+02'
5281,'7',9.7,'2021-10-28T06:04:39.632508+02'
5282,'7',9.6,'2021-10-28T06:26:22.417954+02'
5283,'7',9.5,'2021-10-28T06:47:20.208557+02'
5284,'7',9.4,'2021-10-28T07:09:30.424577+02'
5285,'7',9.4,'2021-10-28T07:30:53.934638+02'
5286,'7',9.4,'2021-10-28T07:52:49.283939+02'
5287,'7',9.2,'2021-10-28T08:14:22.004151+02'
5288,'7',9.2,'2021-10-28T08:35:41.93485+02'
5289,'7',9.1,'2021-10-28T08:57:16.517929+02'
5290,'7',9.1,'2021-10-28T09:18:37.614203+02'
5291,'7',9.3,'2021-10-28T09:41:09.121673+02'
5292,'7',9.5,'2021-10-28T10:02:34.373641+02'
5293,'7',9.7,'2021-10-28T10:24:03.172553+02'
5294,'7',10.0,'2021-10-28T10:46:58.429318+02'
5295,'7',10.6,'2021-10-28T11:09:14.467835+02'
5296,'7',11.2,'2021-10-28T11:30:24.705566+02'
5297,'7',11.9,'2021-10-28T11:52:27.490731+02'
5298,'7',12.4,'2021-10-28T12:14:15.396509+02'
5299,'7',12.7,'2021-10-28T12:36:30.432457+02'
5300,'7',13.1,'2021-10-28T12:57:29.329239+02'
5301,'7',13.4,'2021-10-28T13:18:16.031058+02'
5302,'7',13.6,'2021-10-28T13:40:38.879289+02'
5303,'7',13.8,'2021-10-28T14:01:40.48044+02'
5304,'7',14.0,'2021-10-28T14:22:37.125464+02'
5305,'7',14.2,'2021-10-28T14:44:04.846139+02'
5306,'7',14.4,'2021-10-28T15:06:42.929897+02'
5307,'7',14.5,'2021-10-28T15:28:02.246754+02'
5308,'7',14.7,'2021-10-28T15:49:18.613494+02'
5309,'7',14.8,'2021-10-28T16:11:03.79229+02'
5310,'7',14.9,'2021-10-28T16:32:12.479415+02'
5311,'7',14.9,'2021-10-28T16:53:36.443332+02'
5312,'7',15.0,'2021-10-28T17:14:58.542665+02'
5313,'7',14.9,'2021-10-28T17:35:47.450604+02'
5314,'7',14.6,'2021-10-28T17:56:55.278926+02'
5315,'7',14.4,'2021-10-28T18:17:22.053562+02'
